          Time          EPELX           EPELY           EPELZ          EPELXY          EPELYZ          EPELXZ           EPEL1          EPEL2          EPEL3         EPELINT          EPELEQ
   9.50980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    1.15630E-17    7.40345E-18    6.83143E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.60980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    9.36226E-18    2.00400E-17    2.72211E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.70980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    1.88169E-17   -1.74836E-17   -3.41422E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.80980E-02    1.79222E-03   -4.59543E-03    1.79222E-03    2.08538E-17   -3.38199E-17    2.85384E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   9.90490E-02    1.79222E-03   -4.59543E-03    1.79222E-03    1.13726E-17   -1.34631E-17    8.00357E-18    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   0.10000        1.79222E-03   -4.59543E-03    1.79222E-03    1.49659E-17   -3.36879E-17   -1.04721E-17    1.79222E-03    1.79222E-03   -4.59543E-03    6.38764E-03    4.25843E-03
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
   7.88861E-31     0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         0.0000
